date,IRO1RINM0001,IRO1KCHI0001,IRO1PSIR0001,IRO1ZMYD0001,IRO1OFRS0001,IRO1TRIR0001,IRO1DJBR0001,IRO1DSBH0001,IRO1GPSH0001,IRO1SGOS0001,IRO1PAKS0001,IRO1DKSR0001,IRO1KSIM0001,IRO1MHKM0001,IRO1SSEP0001,IRO1SHFS0001,IRO1PMSZ0001,IRO1MNGZ0001,IRO1FRVR0001,IRO1SSHR0001,IRO1KIMI0001,IRO1HJPT0001,IRO1EPRS0001,IRO1SSIN0001,IRO1GNBO0001,IRO1SBEH0001,IRO1SHMD0001,IRO1SHPZ0001,IRO1ASAL0001,IRO1BARZ0001,IRO1FOLD0001,IRO1DOSE0001,IRO1BAMA0001,IRO1SORB0001,IRO1NALM0001,IRO1EXIR0001,IRO1MSMI0001,IRO1SHKR0001,IRO1HMRZ0001,IRO1RTIR0001,IRO1TBAS0001,IRO1HTOK0001,IRO1MAGS0001,IRO1GTSH0001,IRO1ABAD0001,IRO1PRDZ0001,IRO1TRNS0001,IRO1FKHZ0001,IRO1TKSM0001,IRO1DPAK0001,IRO1NMOH0001,IRO1PARK0001,IRO1SAHD0001,IRO1DSIN0001,IRO1DRZK0001,IRO1DALZ0001,IRO1INFO0001,IRO1SYSM0001,IRO1TKIN0001,IRO1BAHN0001,IRO1LEAB0001,IRO1GOLG0001,IRO1MINO0001,IRO1FAIR0001,IRO1AZIN0001,IRO1GESF0001,IRO1IRDR0001,IRO1KHSH0001,IRO1NKOL0001,IRO1SDAB0001,IRO1NBEH0001,IRO1AMIN0001,IRO1SKER0001,IRO1STEH0001,IRO1SROD0001,IRO1CHML0001,IRO1SGRB0001
3/24/2020,-0.009655692,-0.029692122,-0.037134416,0.041449186,0.006190417,-0.018010292,0.038262303,0.031445905,0.022123894,-0.023364803,0.049602814,0.038189781,-0.052711703,0.031701531,-0.013793103,-0.014476021,-0.014702655,-0.04905804,-0.055106383,-0.004909984,0.048498728,-0.013498795,0,0.016854715,0.046898464,0.049633252,0.040430483,0,0.031632065,0.04891375,-0.053459797,0.053551324,-0.061475841,-0.020836782,0.012006343,0.031347085,-0.049929478,0.019395943,0.022881356,0.0364472,0.050007063,-0.050251256,0.037812454,0.04502215,-0.037511372,-0.032333333,0.048238176,-0.058186136,0.018329939,0.043934963,0.029360592,-0.067698413,0.027828887,0.050130435,0.0075119,0.044178128,0.023971361,-0.007107023,-0.029995517,-0.030545235,0.04972593,-0.061824388,0.041444659,-0.044413146,0.015809397,0.020251263,0.023354565,0.033175355,0.049997097,-0.043762172,-0.064094273,0.033867864,-0.029205021,0.008965866,-0.009478673,-0.000982318,-0.043542384
3/25/2020,0.027061733,0.023012647,0.078371759,0.038915094,0.008982404,0.059039301,0.033904071,0.030193118,0.000865801,0.061965366,0.049974002,0.00770572,0.034552029,0.035953177,0.044405594,0.047670542,0.043207127,0.016549268,0.01722585,0.029934211,0.023685871,0.042890599,0.165441706,0.023972603,0.015668101,0.049965059,0.034759109,0.043436558,0.028174526,0.046880814,0.01571396,0.027598383,0.013122967,0.057971014,0.007237726,0.03018746,0.018111639,0.026859177,0.017657415,0.024182737,0.049912552,0.052592593,0.020974736,0.042458101,0.054315422,0.033310369,0.03280604,0.024428684,0.027266667,0.026914372,0.032009296,0.056184558,0.044305214,0.028360866,0.026600064,0.047602914,0.016949153,0.020350877,0.033528003,0.040509827,-0.007095565,0.015261775,0.033434735,0.050309521,0.041867602,0.013457411,0.038439373,0.026793161,0.04999447,0.059901761,0.064836852,0.031145303,0.061115421,0.041609535,0.04354067,0.010816126,0.070563184
3/28/2020,0.02125492,0.03070708,0.019526457,0.039727582,0.05,0.028451262,0.01173503,0.012846132,0.031124567,0.017747217,0.049988995,0.009711989,0.032475728,0.049031477,0.04285236,0.022019611,0.040350128,0.026890293,0.040619812,0.048387097,0.021051633,0.025824458,0.040682577,0.030100334,0.010048886,0.037104825,0.033636527,0.04996717,0.017643061,0.016763417,0.007623318,0.022109689,0.029522474,0.028744292,0.010297059,0.023542699,0.01341499,0.041449979,0.030987635,0.01273725,0.031041773,0.034734091,0.024929597,0.023233087,0.014206897,0.000933427,0.049995649,0.000538462,0.036601986,0.018527409,0.008240352,0.018779721,0.024855367,0.045132458,0.046644295,0.040346054,0.015100087,0.032393398,0.03138339,0.033964365,0.048790921,0.000895968,0.049987958,0.0261016,0.038501999,0.036002473,0.033298185,0.013503909,0.034841462,0.040465695,0.034752515,0.030024067,0.032087734,0.034732419,0.022099954,0.017231795,0.03175583
3/29/2020,0.04996826,0.043606768,0.012264755,0.02319869,0.049941928,0.009221394,0.016693767,0.019729425,-0.035218712,-0.034811145,-0.004349535,0.015312327,-0.009779491,0.009809579,-0.002407705,0.015906413,0.019905602,-0.019419151,0.014518188,0.049961919,-0.034641282,-0.034618632,0.015922053,-0.003246753,0.012422694,0.04973528,0.046090176,0.021011819,-0.051958113,0.032333236,-0.006675567,0.016809697,0.020252348,0.009787168,0.01891773,-0.026483246,0.012661871,0.03121879,0.045750666,0.015559753,0.039676868,-0.027350012,0.042610693,0.022643951,-0.020807834,0.040199833,0.034105507,-0.000615053,0.026732611,-0.003749491,0.013807808,0.04596519,0.011499059,0.020802034,-0.011816974,-0.016864848,-0.021605864,-0.010725468,-0.014622995,0.035416926,0,-0.007260792,0.049978337,0.020970095,-0.009319287,0.019710828,0.023148397,-0.008214787,0.000127243,0.016621401,0.032993067,-0.038495239,0.023219205,0.027548075,-0.015790418,-0.018442623,0.010503224
3/30/2020,0.027811366,0.042359315,0.038119087,0.04961323,0.05,0.009057683,0.047553044,0.049843376,-0.001843478,0.039333333,0.005263296,0.040017423,-0.021651394,-0.013714286,0.040547064,0.030900505,0.049094567,0.038043478,0.003302406,0.049905701,0.013805378,0.036281179,0.03625731,-0.016286645,0.024753001,0.049977075,0.001749053,0.046426165,0.021443264,0.043510158,0.006048387,0.048725311,0.063099462,0.061208791,0.021876799,0.007543986,0.001989201,-0.038702966,0.033460758,0.046355671,0.035622497,-0.006592748,0.041258046,0.039284208,-0.019027778,0.04748335,0.048729663,-0.003384876,-0.012195122,-0.002817325,0.021130639,0.048937297,0.049813973,-0.001849126,-0.005793743,0.003952569,0.011698725,0.003501684,-0.01808,0.058969435,0.102495202,0.017934075,0.049978154,-0.008751563,0.04396728,0.049970735,0.044146982,0.054343434,0.043256997,0.036546271,0.065227656,-0.003159174,-0.017692308,0.007404762,0.002734731,0.025748086,0.043878692
4/4/2020,0.020420168,0.025733412,0.022611535,0.026683609,0.027180784,0.044566929,0.007531807,0.019131198,0.066540056,0.032392559,0.031047933,0.045544969,0.069837418,0.037466203,0.020720581,0.012214722,0.02454929,0.036027722,0.042424242,0.043664502,-0.003511103,0.028258831,0.024153499,0.049006623,0.017209206,0.046142649,0.051797963,0.028621598,0.031668966,0.043751014,0.035404142,0.035426865,0.021448164,0.017645231,0.023873239,-0.004325,0.043675553,0.04619403,0.029820075,0.027788174,0.038119698,0.00447461,0.047215999,-0.024001391,0.00099108,0.029374904,0.009132595,0.043689695,-0.028580247,0.033493649,0.012994655,0.03677531,0.04882851,0.033950851,0.0697669,-0.018110236,-0.003897791,0.040866998,0.052916735,0.033094069,-0.068963266,0.044586614,0.03770488,0.043963964,0.015475024,0.018577103,0.022824393,0.023663537,-0.047560976,0.017938144,0.039577001,0.022976597,0.055050901,0.022901846,0.048818182,0.033921303,0.02193093
4/5/2020,0.049452359,0.032938557,0.015797374,0.048267327,0.049948718,-0.008744158,0.049954541,-0.031387238,0.011059742,-0.012115564,-0.030087597,0.016072502,0.04872074,0.044489948,0.03650962,0.01968879,0.039123924,0.049444657,0.00165397,0.049913941,-0.023902485,0.033410348,-0.027771655,0.048926768,0.009172442,0.049997681,0.046559425,0.011892569,-0.025963955,-0.028186528,0.010537634,0.014022436,0.049987058,-0.002788123,0.015269276,-0.020764808,-0.019021739,0.043405378,0.047270631,0.016477014,0.032550382,0.042244357,0.049841521,-0.043094743,0.032531825,0.049976244,0.04998296,0.008061534,-0.027768952,0.036686144,0.017136218,0.024481847,0.03022339,-0.023694603,-0.041248121,-0.038091419,-0.028347826,0.006769389,0.034433397,0.020258904,-0.032723278,-0.018656365,0,0.031584398,0.038966049,0.049994527,0.049791103,0.011698643,-0.035236876,0.027445817,0.019644271,-0.044980637,0.030728123,-0.024953789,0.005460692,-0.01312336,0.010976813
4/6/2020,0.024796955,0.007284485,-0.05704635,0.033766234,0.029207776,0.056273764,0.041949295,-0.030492955,0.001745032,-0.025157233,-0.036701571,-0.05149559,0.020806298,0.046515773,0.046916106,0.023512924,0.04269501,0.004659542,-0.034275707,0.038839849,0.034536585,0.02956491,0.042847427,0.023111646,0.014441527,-0.041477097,0.007175498,0.033908789,-0.035248579,-0.008317338,-0.004043413,-0.043856183,0.049918343,0.013489796,0.008739245,-0.012820513,-0.002770083,0.025363186,0.049921667,-0.041733835,0.046357616,0.016616242,0.042720205,-0.031534188,-0.040342466,0.020362567,-0.010097732,0.001467351,0.029411765,-0.041829381,0.014420331,-0.015682281,0.048104956,-0.042883895,-0.005568182,-0.037098791,-0.023894756,-0.032402664,0.036653327,-0.064731183,-0.04209458,-0.009217475,0.049991089,0.02066254,0.047159302,0.04967293,-0.007865905,0.014431082,0.057413601,0.012912765,0.015561994,-0.028446663,0.008137107,-0.030829384,0.047413793,-0.028058511,0.013419544
4/7/2020,0.048164172,-0.001937091,0.017462687,0.025810873,0,0.018286537,0.02266956,0.018476915,0.014581116,0.007741935,-0.036170444,0.036471322,0.033264121,0.039850136,0.037414491,0.009432527,0.039564616,-0.006034483,0.031606218,0.04709881,0.029517163,-0.031373221,0.010434783,-0.035296194,0.026879044,-0.004608295,0.042446286,0.041172631,0.056995703,0.063548387,0.046581197,-4.13E-05,0.038417515,0.041219468,0.011014103,0.032454545,0.037361111,0.049071574,-0.011534118,-0.023785047,0.023875682,0.04709717,0.027035831,-0.003300965,0.051887802,0.049890518,0.043608146,0.025641026,0.01752381,0.009222689,0.021487216,0.020760052,0.04050765,0.015456858,0.008113358,0.034588745,0.015402952,-0.00198544,0.040011545,0.065379014,0.049998739,0.036922182,-0.050538912,-0.000901565,0.031382979,0.041698736,-0.051203398,0.018238191,-0.008459472,0.021117166,0.043764706,0.045653011,0,0.02931612,0.026337449,0.005609523,0.028108824
4/8/2020,0.028892866,0.012569316,-0.022028263,0.024048096,0,0.013079751,-0.012641084,-0.009633564,0.014085403,0.033290653,0.023514817,-0.020451128,0.000697178,0.049623321,0.002556856,0.007686511,0.021439255,-0.012142238,0.02812657,-0.038952006,0.025739672,0.004129794,0.047439759,0.016525398,0.014057198,0.059768519,0.021545988,0.002089537,0.031362731,0.04721464,0.037770519,-0.018430514,0.048555763,0.028912354,0.049953501,0.018880741,0.030927835,-0.046680861,0.000326397,0.061749079,0,0.018226112,0.033266378,0.000675241,0.037725607,-0.010005544,0.01975843,0.035,0.035567203,-0.03203647,0.015845313,0.019797297,0.004344194,-0.010211946,-0.031965541,-0.036361354,0.046952596,0.007891247,-0.021716506,0.017230216,-0.068543834,0.028037383,0.016759777,0.038146021,0.044696579,0.023321774,-0.029097239,0.013254523,0,0.015724769,0.042775023,0.010132023,0.014285714,-0.02133118,0.028548516,0.027210884,0.011708916
4/11/2020,0.020377734,-0.034501643,-0.007524812,0,0.074886105,0.020866774,-0.016003658,0.043318182,0.04309588,0.034758364,-0.041348723,-0.010285539,0.016392771,0.038071462,-0.02147651,0.017499252,-0.052554507,-0.016681299,0.047728383,-0.002774427,0.039069477,-0.030552291,0.038512889,0.013497301,0.013288719,0.044078459,0.003521127,0.052233749,0.039309859,-0.053050782,0.036199095,0.003873195,0.002668464,0.049997181,0.007718588,-0.015987654,0.023376623,0.013333333,0.010686027,0.035976737,0,-0.035976961,0.005081682,-0.043411201,0.043677259,0.034666667,-0.027796796,-0.026915114,0.041636539,-0.035591398,0.015191247,0.049890678,-0.039926801,-0.02265914,-0.016393443,-0.01389492,0.049935317,0.049805908,-0.013617021,0.03610453,-0.020221821,0.047818182,0.06832967,0.046542868,-0.030607208,0.036916269,-0.031967213,0.010517942,0,0.043816851,-0.037993839,-0.002492401,0.070422535,-0.033713592,0.035552783,0.043311258,-0.083444245
4/12/2020,0.023519588,0.062544905,0.058010076,0,0.038233996,0.037120591,0.00464684,0.025225461,-0.015885898,-0.024010538,0.04454023,-0.003309033,0.048627071,0.02976101,0.056652949,0.016022343,0.058904345,-0.023214286,0.040098848,0.053949438,0.023978342,0.006060606,-0.004153481,-0.010949985,0.025757147,0,0,0.025513996,0.045056132,0.073558648,0.055819252,-0.001803313,0.005403371,0.049997315,0.010359116,0.028793677,0.050507614,0.059671053,0.04693301,-0.0191044,0.022690723,-0.005055612,0,0.041316762,0.010838241,0.058170103,0.033838028,0.041134752,0.042922427,0.03356004,0.014785784,0.038116875,0.055622942,0.017886308,0,0.025979745,0.049983572,0.02162196,-0.031205062,0.030716724,-0.004896541,0.040777373,0.032442552,0.045832075,0.060770667,0.034209344,0.042337003,0.013207382,-0.038075949,0.046561798,0.108595506,0.050581998,-0.029605263,0.003491497,0.041334136,0.038212517,-0.016225772
4/13/2020,0.022231287,0.030606071,0.025093446,0.000217439,0.033253955,0.048579527,-0.035615171,-0.024732279,-0.007513745,-0.025644172,-0.038404402,0.027078902,0.02722344,0,0.007399714,0.026041667,-0.033409017,-0.013711152,0.04998431,0.043268679,0.012757564,-0.027108434,-0.050645482,-0.037462597,0.021201251,0,0,0.040531401,-0.051644998,0.034520418,-0.01096925,-0.035585245,-0.007754011,0,0.008699435,-0.037804878,0.00797294,-0.031414913,0,-0.034427684,-0.040246689,-0.036862528,0,-0.034387097,0.063340564,-0.003823952,0,-0.032697548,-0.040434855,-0.02811219,0.01250768,-0.015197568,0.037261983,0.007944584,0.014285714,-0.027896996,0.049990221,0.020980308,0.027942704,0.001324503,-0.032407407,0.04984995,0.049994022,-0.040502491,-0.052648424,0,-0.06397238,0.028832873,-0.039741025,0.020613244,0,-0.031266315,-0.010169492,-0.036996245,-0.060082424,0.022743947,0.013926325
4/14/2020,-0.003059324,0.022739045,0.049655108,-0.039130435,0.049551403,0.015338195,-0.03616307,-0.036034858,-0.001354096,-0.020022667,-0.033100647,-0.043941613,0.041025641,-0.007444169,-0.012886598,0.008671743,-0.026845638,-0.021316033,0.011869183,0,0.045539303,0,-0.029079498,-0.019522507,0.017923891,0,0,0.037791912,-0.035755917,0.032725937,-0.008909091,-0.028534088,-0.025626516,0,0.020452165,-0.036970849,0.004554171,-0.039901288,0.000655283,-0.044523066,-0.044750518,-0.038369305,0.044689515,-0.041858756,0.010782771,-0.025110024,0,-0.007042254,-0.031387283,-0.037582969,0.032681722,-0.024691358,0.001740782,-0.006018249,0.002347418,-0.035408389,0.049100324,0.014480562,0.004584672,0.038029101,-0.047409433,0.049865015,0.049985767,-0.029345372,0.033783784,0,-0.03411803,0.016865246,-0.04072795,0.017588151,0,0.001556886,-0.020410959,0.039691204,-0.028461538,0.049976088,-0.025254763
4/15/2020,0,0.027112349,0.047505255,0.061312217,0.006822994,0.025569589,0.053990844,0.009537585,0.022434515,0.015163197,0.054886528,0.030165355,0.037035705,0.013382353,0.038120104,0.007548752,0.064137931,0.013636364,0.040632911,0,0.030873494,0.021671827,0.046541694,0.039822448,0.029819051,0.017656904,0.113368421,0.016865745,0.0567922,0,0.04843148,0.051255605,0.005282226,0.10247886,0.015333535,0.059092165,0.049152947,0.018125981,0.01009245,0.00601106,0.061747916,0.051571072,0.046220807,0.054042746,0.019374928,0.034509568,0.090596369,0.037375887,0.020469058,-0.008165337,0.023924449,0.06,0,0.041015625,-0.014051522,0.065818382,0.023365648,0.041222459,0.007222941,0.033354572,0.0331793,0.012706096,0.049991867,0.041007752,0.031045752,0.089275243,0.023193126,0.018648403,0.0526,0.035808799,0.045228805,0.010701901,0.027828276,0.029450736,0.060965954,0.039626509,0.009155844
4/18/2020,0.118712475,0.015893887,0.023277428,0.043061181,0.049929896,0.027105343,0.045370851,0.052655145,0.035641087,0.042025316,0.034948951,0.041948718,0.041017995,0.054709041,0.04388833,0.007422823,0.046824368,0.038490284,0.028220411,0,0.041213333,0.052090909,0.041692403,0.048420539,0.018000601,0.070512293,0.044719675,0.014122305,0.031806426,0,0.040419948,0.017659856,0.062420908,0.044427606,0.01212914,0.023001504,0.04321128,0.057311475,0.053771642,0.064196941,0.043516672,0.049705938,0.045110214,0.029274586,0.012953954,0.048873912,0.044626964,0.039652697,0.033333333,0.066023256,0.049969256,0.044960592,0.093364929,0.041913696,0.063325416,0.042901314,0.029078039,0.03850967,0.062720754,0.049634676,0.035558519,0.044212099,0.049522334,0.040137017,0.046909667,0.044533283,0,0.016200891,0.009744578,0.028502994,0.058034957,0.043123336,0.046054422,0.048813658,0.025,0.04381161,0.051412393
4/19/2020,-0.016011211,0.049993528,-0.077388325,-0.016963008,0.04992952,0.003937933,0.026962334,0.047299022,-0.054146476,-0.056729835,-0.052008239,-0.009991141,0.049993339,-0.049257017,-0.021804602,0.020796034,-0.035752979,0.043342929,-0.04649237,-0.017271727,-0.019680242,-0.000835278,0.002865896,0.046940437,0.008566847,-0.057687138,-0.053634992,0.02372999,-0.035935504,0.066666667,0.020181635,0.005994048,-0.01473368,0.05,0.01116137,-0.005150381,-0.001308044,-0.057584967,-0.02395773,-0.027085298,-0.005539295,-0.003569492,-0.010783353,-0.050456357,-0.047858379,0.049994222,-0.054947683,-0.018872887,-0.047481607,-0.04251838,0.017841805,0.049997143,-0.015315706,-0.058954874,0.005673949,-0.042618901,0.015173483,-0.077175878,-0.012992245,0,-0.050460069,0.007009012,0.033261169,-0.00486827,-0.050862852,0.021245729,0,0.017297728,-0.033736559,-0.05294209,-0.037690457,-0.049563344,-0.017038434,-0.05082548,-0.059919913,-0.014585519,0.033292534
4/20/2020,0.114083995,0.049493051,0.096990715,0.074844075,0.044657999,0.076576313,0.049958222,0,0.032307692,0.086477785,-0.005117356,0.093512304,0,0.085383502,0.094458128,0.044792229,0.110914928,0.04261153,0.090653433,0.015224449,0.025574388,0.069731911,0.062475365,0.052058448,0.078204109,0.006684329,0.060372307,0,0.0994,0.033375,0.072535443,0.062375,0.064362681,0.046053838,0.023122059,0.073724054,0.079240341,-0.008094502,0.060437523,0.029547553,0.050763767,0.094499615,-0.005915916,0.015264334,0.014662757,0,0,0.097117962,0.080625037,0.084575074,0.048981627,0,0.110931768,0.048411787,0.067081297,0.030752688,0.049988375,0.026115859,0.098503401,0,-0.019098203,0.090767045,0,0.088489209,0.109888357,0.009345794,0,0.038943739,0.037696481,0.06557377,0.041666667,0.060620525,0.084816408,-0.013685597,0.041666667,0.076349697,0.049573561
4/21/2020,0.027279898,0.044809866,-0.014174995,0.03926499,0.045048701,-0.00483985,0.023623037,0,0.050193741,0.028507082,-0.040229885,0.034051646,0,0.028,0.030156408,0.047972624,0.022829071,-0.019517036,-0.059570757,-0.02304554,-0.015755261,-0.029884934,0.042756446,0.012885509,0.015445514,-0.034373861,0.044159202,0.067548097,0.034564308,0.049433491,0.037503843,0.041416637,-0.005407541,0.047922031,0.01033445,0.032545657,0.024372977,0.021396583,-0.028496503,0.030807175,-0.053172527,0.039482951,-0.036341117,-0.01790179,0,0.069824778,0,0.034149918,0,0.008571068,0.049985374,0,0.041077797,-0.01514875,0.049333888,-0.020446484,0.04998102,0.006420639,0.032387912,0.07498458,0.060426267,0,0,0.03773959,0.030033051,-9.26E-05,0,0.01282148,0,0.029384615,0.018537143,-0.026608911,0.032505946,0.058173184,-0.041115242,0.040463,0.012809661
4/22/2020,0.046756685,0.049127343,-0.011172029,0.045784478,0.049967638,0.065027322,0.0332665,0,0.044488278,0.042353348,0.058532934,0.048582106,0.102490087,0.047989624,0.022719825,0.01731255,0.050430852,0.007068151,0.041046732,0.051015801,0.036044776,-0.028083333,0.049986658,-0.017205422,0.00836964,0,0.048970779,0.014568117,0.047190962,0.049986552,0,0.033329567,0.102432969,0.026396357,0.011296577,0.040528634,0.004047784,0.0422215,-0.019506928,0.030190978,-0.009803922,0.046153846,0.052946708,0.050339443,0.035606936,0.034979424,0,0.043537335,0,0.039096022,0.005432701,0.102416195,0.049987313,0.026278725,0.049930569,0.06172524,0.049981923,0.042358756,-0.031251875,0.007650273,0.01817046,0,0,0.047767658,0.029436384,0.04046671,0,0.01943555,0,0.027051263,0.044927178,0.059353869,0.049616066,0.025220298,0.027603319,0.046496149,0.010028973
4/25/2020,0.01924828,0.036928393,0.053227325,0.049830931,0.049993836,0.016469985,0.017226358,0,0.010964227,0.016695229,0.046471503,0.027840671,0.049602946,0.033787129,0.029798142,0.045421512,0.033082302,0.014338599,0.027266742,0.042633162,0.026039041,0.04867244,0,0.057506631,0.019783968,0,0.049978044,0.027231112,0.048275717,0.043581674,0,0.020774109,0.037382336,0.021431257,0.009114149,0.04703641,0.047000983,0.036210658,0.049223654,0.040412145,0.043455717,0.042746114,0.047485784,0.039944414,0.044206296,0.046759443,0.152283943,0.039739598,0,0.044280073,0.010737418,0.048079771,0.049903335,0.032648344,0.049993387,0.029048307,0,0.0304367,0.030959752,0.027413232,0.04609598,0.076181795,0,0.041334873,0.045805665,0.045728017,0,0.00679328,0.105201072,0.017316647,0.048450486,0.025531915,0,0.04999772,0.035991851,0.100127203,0.013625331
4/26/2020,0.029952602,0,-0.035539045,0.042549585,0,0,0.02943123,0,0.014016933,-0.021260399,-0.02592032,-0.031165864,0.05,0.041781396,0.04221116,0.049994207,0.007810466,-0.033936091,-0.003430984,0.025749305,0.045315736,-0.006595443,0.292672596,0.045299488,0.01876835,0,0.049977782,0.022129118,-0.034499329,0.027735895,0.110222222,-0.02456441,-0.06655668,-0.040331288,0.008701399,-0.054941167,0.048459805,-0.043035005,0.012804366,-0.00974105,-0.041977237,-0.053452685,0.049994316,-0.026383666,-0.016463545,-0.007635038,-0.035029924,0.049980944,0.237079393,0.004011824,0.041191186,0.036124717,0.04994821,0.049942294,0.049988304,0.013802246,0.078505638,0.024989298,-0.044804805,-0.023514819,0.01083769,0.049068248,0,-0.016403012,0,0.045124172,0.223220289,0.013204672,-0.036847467,-0.030181662,0.018046252,0.031333121,0,0.049983715,0.005098325,0.049471424,0.020789116
4/27/2020,-0.012143408,-0.003991475,-0.011328527,0.047317073,0.102448189,0,0.042733427,0.156954969,-0.017931693,0.0525,-0.033297261,-0.030736842,-0.015794695,0.036658239,0.019802965,0.045517241,0.053216223,-0.023931624,-0.010782385,-0.020986043,-0.045399597,-0.015089163,-0.010484928,0.039161108,0.021012695,0.057233421,0.049988797,0.037934118,-0.014309415,0.049914705,0.048171871,-0.035505124,0.072209302,-0.031567642,0.023968115,-0.029832387,0,-0.042927626,0.013816926,0.012378064,-0.03875318,-0.033504458,0.048344747,-0.018512608,-0.032608696,0.060899522,0.001564723,0.037075447,0.022533333,-0.03896377,0.049995063,0.047774899,0.038912638,0.032976916,0.029870953,0.00838397,0.026684758,0.022135213,-0.039424044,-0.021621622,-0.031659939,0,0,0.067833828,0.100298043,0.015179153,-0.038764302,0.026852846,0.075557235,0.018436578,0.061368209,0.037963584,0,0.041483136,0.058115942,0.042968443,0.031881431
4/28/2020,-0.024341463,0.049243898,0.041666667,0.049992237,0.048833742,0.098228257,0.025786095,0.012856695,0.056005398,0.018316178,-0.040988547,-0.01607298,-0.01909865,0.025385212,0.049960968,0.003271768,0.033848418,0.001488616,-0.037174437,-0.004102564,-0.031799634,0.062311978,-0.035033113,0.034175403,0.049628412,0,0.049979847,0.014719609,0.050431307,0.007701557,0.049904519,0.031119545,-0.00227741,0.053746831,0,0.057475193,0,0.024462321,0.022146508,0.071174089,0.022663035,0.060865051,0.046812466,-0.041788618,-0.011235955,0.016759273,-0.04303366,0,0.048985091,-0.00533153,0,0.04967462,0.047056341,0.044371352,0.031550571,0.051067887,0.070458668,0.040962255,0.060875826,0.058038674,-0.043871304,0,1.74E-05,0.01433891,0.004593099,0.031725278,-0.03880398,0.015760112,0.016508606,-0.015206372,0.020909953,0.043482582,0,-0.056609019,0.028283797,0.036746397,-0.058021183
4/29/2020,0.04119794,0.026266022,0.03032,0.024249593,0.049961919,0.037183435,0.030229105,0.018664308,0.014223642,0.046962471,0.081559965,0.049713024,0.053192352,0.025945946,0.028066914,0.006469598,0.049822064,0.054384891,0.055769613,0.055509784,0.023288766,0.006293101,0.07631597,0.04805073,0.025428056,0,0.049994355,0.049922162,0.047188896,0.080103193,0.04995756,0.029223408,0.049108696,0.024920128,0,0.037982338,0.102472232,0.052884615,0.050766667,0.026570413,0.042713568,0.042615668,0.049997533,0.069641948,0.061931818,0.031298238,0.05408133,0,0.049142289,0.031900638,0.049996865,0.049762348,0.046856106,0.047519066,0.059654783,0.03091549,0.018712629,0.007703253,0.042111433,0.04065168,0.051960437,0,0,0,0.059906213,0.049899315,0.069001387,0.010366607,0.020456116,0.052573529,0.046274117,0.041813506,0.000230161,0.031128978,0.04995005,0.05,0
5/2/2020,0.002569028,0.043142073,0.029000699,0.024974737,0.049712268,0.03868652,0.045265795,0.044416464,0.009021836,0.035052976,0.041177773,0.0431107,0.04426642,0.042571128,0.034171036,0.049960805,0.014011299,0.03904138,0.043041499,0.086057176,0.030534351,0.018917581,0.028629726,0.048446887,0.022340991,0.122610442,0.049979569,0.012704297,0.024692539,0.040992417,0.049890288,0.036797311,0.093288299,0.038201066,0,0.036672827,0.043873903,0.039299848,0.037084034,0.037885203,0.052409639,0.049972919,0.047851723,0.042516737,0.022899946,0.049995699,0.041591575,0.11605,0.04778831,0.036070086,0.049974625,0.049962597,0,0.049991157,0,0.028545282,0.04579155,0.055019963,0.044820747,0.04997742,0.036443224,0,0,0.0923785,0.036168565,0.049993705,0.001714471,0.012230754,0.046774121,0.032483409,0.049995563,0.043198025,0.040531178,0.047906758,0.049984142,0.025646358,0
5/3/2020,0.020188232,0.046922988,0.030126391,0.024929577,0.049983876,0.018985452,0.047737869,0.049885679,0.017595125,0.042093179,0.049888369,0.031168098,0.049987706,0.04770568,0,0,0.025518164,0.049992817,0.049994589,0.033420178,0.04957795,0.018438483,0.004215224,0.102454686,0.049258045,0.04092584,0,0.019200053,0.004218464,0.049961281,0.049939501,0.025247474,0.049184056,0.049111611,0,0.032052089,0.049968867,0.031018424,0.04888046,0.04498049,0.047326846,0.046837924,0.04961216,0.04997413,0.027827179,0.047008897,0.049933764,0.049773756,0.049981153,0.046375456,0.0231725,0.049985001,0.024833959,0.035118747,0,0,-0.018382604,0.040012922,0.04989658,0.049988053,0.017143571,0,0,0.039975924,0.048462852,0.049997179,0.039319086,0.0199369,0.042354971,0.036332882,0.047969981,0.007843653,0.049994451,-0.024406872,0.049960732,0.025951206,0
5/4/2020,-0.02741784,0.049981252,-0.047741132,0,0.048613549,0.000125607,0,-0.048188478,0.035956214,-0.054530432,0.042505253,-0.02244467,-0.03519659,0.001350569,0,0.049972625,0.032706726,-0.013392925,-0.004088083,0.046074937,-0.049698004,0.04698172,-0.013271605,0.045268552,0.040075509,-0.01501873,-0.0308666,0.021352313,-0.031914498,0,0.049973808,0.039529016,0.049985548,-0.04979798,0.049960011,-0.046904192,0.049962936,-0.025596591,-0.026275882,-0.047796863,-0.038083162,-0.049998357,0,0.049972463,-0.026463104,0.001564945,0.02479658,0.049974394,0.049971281,-0.022061716,0.049991663,0.049855362,0.049967127,-0.014455021,0,-0.020635138,-0.011134259,-0.023740848,-0.049981109,0.049997724,-0.022874131,0.044420081,0,0.027249928,0.017511708,-0.005890769,0.049982197,0.017638542,0.049282079,0.049944506,-0.048354839,-0.012956522,0.020292765,0.014475392,0.04689298,0.049996706,0
